,Sold_Date,latitude,longitude,year,quarter,Sold_Price
983,2024-05-31 00:00:00+00:00,-33.81546901,151.00481548,2024,2,357000.0
984,2024-06-03 00:00:00+00:00,-33.9613956,151.13655891,2024,2,900000.0
985,2024-06-07 00:00:00+00:00,-33.90298275,151.19273242,2024,2,900000.0
986,2024-07-01 00:00:00+00:00,-33.8806221,151.20934139,2024,3,650000.0
987,2024-08-23 00:00:00+00:00,-33.8483682,150.89743227,2024,3,1000000.0
988,2024-08-27 00:00:00+00:00,-30.63393023,151.46835583,2024,3,325000.0
989,2024-08-27 00:00:00+00:00,-33.52478599,149.25722286,2024,3,307500.0
990,2024-09-06 00:00:00+00:00,-32.83246772,151.35059626,2024,3,500000.0
991,2024-09-06 00:00:00+00:00,-32.76023155,151.29580855,2024,3,4015000.0
992,2024-09-09 00:00:00+00:00,-33.894348,151.14416029,2024,3,845000.0
993,2024-09-09 00:00:00+00:00,-34.58368801,150.76554678,2024,3,780000.0
994,2024-09-23 00:00:00+00:00,-31.51717553,150.66648356,2024,3,230000.0
995,2024-10-01 00:00:00+00:00,-32.66980244,152.17686389,2024,4,435000.0
996,2024-10-08 00:00:00+00:00,-33.87589547,151.20479554,2024,4,10000.0
997,2024-11-26 00:00:00+00:00,-33.13059536,148.17927557,2024,4,395000.0
998,2025-01-16 00:00:00+00:00,-28.21377455,153.53387288,2025,1,880000.0
999,2025-01-30 00:00:00+00:00,-35.36228489,149.23059513,2025,1,750000.0
